path,ext,size,layer_guess,has_frontmatter,status,last_updated,links_count,class,decision,purpose,claim_id,claim_status,verified_by,last_verified,evidence_refs
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/Master Frontend Architecture.md,md,9726,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/PHASE_GAMMA_RISK_POLICY.md,md,1651,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/PHASE_GAMMA_SUCCESS_METRICS.md,md,1029,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/PHASE_GAMMA_VISION_SCOPE.md,md,1381,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/ROADMAP_PHASES.md,md,4136,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/A_RAI_AGENT_INTERACTION_BLUEPRINT.md,md,35909,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/A_RAI_MULTIAGENT_PRODUCTION_READINESS_CHECKLIST.md,md,15430,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/A_RAI_AGENT_REGISTRY_PROMPT.md,md,5965,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/A_RAI_IMPLEMENTATION_CHECKLIST.md,md,10725,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/AI_SWARM_ARCHITECTURE_ECONOMICS.md,md,15881,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/ANTIGRAVITY SOFTWARE FACTORY — ORCHESTRATOR PROMPT.md,md,4528,06_ARCHIVE,true,archived,2026-03-05,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/CURSOR SOFTWARE FACTORY — STARTER PROMPT.md,md,5977,06_ARCHIVE,true,archived,2026-03-04,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/PROJECT_EXECUTION_CHECKLIST.md,md,25628,06_ARCHIVE,true,archived,,15,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/PROJECT_REALITY_MAP.md,md,11402,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/PROMPT_CHANGE_RFC.md,md,2775,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AGENT_OS_IMPLEMENTATION_PLAN.md,md,13397,06_ARCHIVE,true,archived,,24,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AGRONOMIC_DIGITAL_TWIN_ARCHITECTURE.md,md,1068,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AGRONOMIC_NERVOUS_SYSTEM_ARCHITECTURE.md,md,1394,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AI_EVOLUTION_ARCHITECTURE.md,md,2511,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AI_SWARM_RUNTIME_ARCHITECTURE.md,md,9420,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_AI_SYSTEM_RESEARCH.md,md,42962,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/RAI_EP — Agent-First Sprint 1 Spec (v1).md,md,10285,06_ARCHIVE,true,archived,,4,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/SPEC_AGENT_FIRST_RAI_EP.md,md,13524,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/TRUTH_SYNC_RECOVERY_CHECKLIST.md,md,10215,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/Archive/Ревью кода.md,md,2596,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/CHECKLIST_EVIDENCE_LEDGER.md,md,8920,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/INDEX.md,md,8512,06_ARCHIVE,true,draft,,33,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AGENT_DOMAIN_OWNERSHIP_MAP.md,md,42349,06_ARCHIVE,true,draft,,23,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AGENT_EVOLUTION_AND_LIFECYCLE.md,md,18421,06_ARCHIVE,true,approved,2026-03-10,26,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AGENT_PLATFORM_AND_AI_MASTER_PLAN_ADDENDUM_AGENT_FOCUS_AND_CONTEXT.md,md,24698,06_ARCHIVE,true,draft,,1,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AGENT_PLATFORM_AND_AI_MASTER_PLAN.md,md,38354,06_ARCHIVE,true,draft,,9,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AGENT_RUNTIME_GOVERNANCE.md,md,20283,06_ARCHIVE,true,draft,,51,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AI_ANTIHALLUCINATION_ARCHITECTURE.md,md,5575,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_AI_SYSTEM_ARCHITECTURE.md,md,30384,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_CONTRACTS_AGENT_CANON.md,md,3013,06_ARCHIVE,true,draft,,6,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_CONTROL_TOWER_LIFECYCLE_BOARD_GAP_ANALYSIS.md,md,13678,06_ARCHIVE,true,approved,2026-03-10,27,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_FARM_OPERATING_SYSTEM_ARCHITECTURE.md,md,24848,06_ARCHIVE,true,draft,,7,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_FRONT_OFFICE_AGENT_CANON.md,md,15036,06_ARCHIVE,true,draft,,17,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_ROUTING_LEARNING_LAYER_PROBLEM_AND_PROPOSAL.md,md,29357,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/RAI_SWARM_CONTROL_TOWER_ARCHITECTURE.md,md,14187,06_ARCHIVE,true,approved,2026-03-09,25,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/STAGE_3_AGENT_DELEGATION_IMPLEMENTATION_PLAN.md,md,9826,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/STAGE_3_TOKEN_METRICS_BEFORE_AFTER_2026-03-18.md,md,1984,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/STAGE 2/TRUTH_SYNC_STAGE_2_CLAIMS.md,md,17878,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/SUCCESS_METRICS.md,md,2700,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/ChatGPT.md,md,12971,06_ARCHIVE,true,archived,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/ChatGPT#2.md,md,66251,06_ARCHIVE,true,archived,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/CLUADE.md,md,94517,06_ARCHIVE,true,archived,,4,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/COMET.md,md,69972,06_ARCHIVE,true,archived,,11,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/GEMINI.md,md,84573,06_ARCHIVE,true,archived,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/GRAND_SYNTHESIS.md,md,56939,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/GROK.md,md,17237,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/Promt_Grand_Sintez.md,md,9963,06_ARCHIVE,true,archived,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/TECHMAP_IMPLEMENTATION_CHECKLIST.md,md,21519,06_ARCHIVE,true,draft,,2,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/Промт для исследования,06_archive/legacy_tree_2026-03-20/00_strategy/techmap/промт для исследования,9778,06_ARCHIVE,false,,,0,LEGACY,Архивировать,other,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/TECHMAP/Промт_синтез.md,md,5933,06_ARCHIVE,true,archived,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/VISION_SCOPE.md,md,5618,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/ГЕНЕРАЛЬНОЕ ОПИСАНИЕ RAI ENTERPRISE PLATFORM.md,md,14339,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/Название RAI_EP.md,md,3380,06_ARCHIVE,true,draft,2026-02-15,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/Описание логики бизнеса.md,md,6130,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/AGRONOMIC_STRATEGY_LIBRARY_SPEC.md,md,15467,06_ARCHIVE,true,draft,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CONTROL/agro-controller.spec.ts,ts,3455,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CONTROL/controller-metrics.service.ts,ts,4422,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CONTROL/controller-metrics.ts,ts,1305,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CONTROL/deviation-policy.ts,ts,1418,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CORE/techmap-services-api.tm4-tm5.md,md,2120,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/CORE/techmap-task.schema.ts,ts,3179,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/COUNTERFACTUAL_ENGINE_SPEC.md,md,4363,06_ARCHIVE,true,draft,2026-02-18,1,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/DIVERGENCE_SCORE_SPEC.md,md,2226,06_ARCHIVE,true,draft,2026-02-18,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/api/dtos.ts,ts,256,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/api/event-actions.controller.ts,ts,1107,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/api/event-actions.service.spec.ts,ts,4074,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/api/event-actions.service.ts,ts,5554,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/commit/committed-event.schema.ts,ts,374,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/commit/event-committer.service.ts,ts,2247,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/event-draft.schema.ts,ts,1756,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/linking/draft-linker.service.ts,ts,477,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/OBSERVATION_CATALOG.md,md,1750,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/storage/event-draft.cleanup.ts,ts,674,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/storage/event-draft.repository.ts,ts,3716,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/telegram/draft-builder.service.ts,ts,0,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/telegram/telegram-intake.controller.ts,ts,2033,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/EVENTS/validation/must-validator.ts,ts,953,06_ARCHIVE,false,,,0,LEGACY,Архивировать,code_in_docs,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/REGRET_MODEL_SPEC.md,md,8320,06_ARCHIVE,true,draft,2026-02-18,5,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/RISK_SIMULATION_MODULE_SPEC.md,md,15315,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/TECH_MAP_DETAILED.md,md,3525,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/TECHMAP_USER_GUIDE.md,md,2474,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/AGRO_DOMAIN/YIELD_PROBABILITY_MODEL_SPEC.md,md,18235,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/AGRO_ECO_CAPITAL_ACCOUNTING_SPEC.md,md,2637,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/F_CERTIFICATION_MODEL.md,md,21769,06_ARCHIVE,true,approved,2026-02-20,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/F_FARM_RATING_MODEL.md,md,15963,06_ARCHIVE,true,approved,2026-02-20,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/F_FINANCIAL_SIGNAL_MODEL.md,md,18939,06_ARCHIVE,true,approved,2026-02-20,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/F_INSURANCE_INTERFACE.md,md,16401,06_ARCHIVE,true,approved,2026-02-20,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ECONOMY_DOMAIN/SUSTAINABILITY_PROFIT_TRADEOFF_MODEL.md,md,2875,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ENTERPRISE_DOMAIN/CMR_CONCEPT.md,md,11970,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ENTERPRISE_DOMAIN/CRM.md,md,1433,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ENTERPRISE_DOMAIN/FINANCE.md,md,1189,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ENTERPRISE_DOMAIN/HR.md,md,1303,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/ENTERPRISE_DOMAIN/LEGAL.md,md,1161,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/LEGAL_AI.md,md,2065,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/DOMAIN_DRIFT_REPORT.md,md,4358,06_ARCHIVE,true,approved,2026-02-18,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/DOMAIN_LEARNING_EVENT.md,md,3494,06_ARCHIVE,true,approved,2026-02-18,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/DOMAIN_MODEL_VERSION.md,md,4538,06_ARCHIVE,true,approved,2026-02-18,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/DOMAIN_OVERVIEW.md,md,3387,06_ARCHIVE,true,draft,2026-02-15,3,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/ENTITIES/CROP.md,md,2895,06_ARCHIVE,true,draft,2026-02-15,2,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/ENTITIES/ENTITY_MAP.md,md,1911,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/ENTITIES/FIELD.md,md,3062,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/ENTITIES/SEASON.md,md,2763,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/FSM/FSM_MAP.md,md,161,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/FSM/RAI_INTENTS.md,md,177,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/MEMORY/UNIFIED_MEMORY_DOMAIN_MODEL.md,md,434,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/POLICIES/ADVISORY_POLICY.md,md,394,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/POLICIES/AI_ADVISORY_POLICY.md,md,3051,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/POLICIES/AI_ADVISORY_RULES.md,md,191,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/POLICIES/KPI_MODEL.md,md,170,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/PROCESSES/ADVISORY_FLOW.md,md,422,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/PROCESSES/PROCESS_MAP.md,md,1411,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/PROCESSES/SEASON_PLANNING.md,md,2744,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RAI_DOMAIN/PROCESSES/TASK_EXECUTION.md,md,3253,06_ARCHIVE,true,draft,2026-02-15,2,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RD_ENGINE.md,md,3962,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/README.md,md,167,06_ARCHIVE,true,draft,2026-02-15,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/RISK_FSM.md,md,6134,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/02_DOMAINS/SOIL_DOMAIN/BIODIVERSITY_PRESSURE_SCORE_SPEC.md,md,2458,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
